,ids,typesV0,typesKm,formula,labels
1096,mp-1174467,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co6', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O1']",Li7Mn2(CoO4)3,0
1097,mp-1175046,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn6', 'Co2', 'Co2', 'Co3', 'O2', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O2', 'O2', 'O2', 'O4', 'O2']",Li7Mn2(CoO4)3,1
1098,mp-1176116,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn6', 'Co2', 'Co1', 'Co6', 'Co2', 'Co1', 'O2', 'O4', 'O2', 'O2', 'O1', 'O4', 'O1', 'O4', 'O2', 'O4', 'O2', 'O4', 'O2', 'O2', 'O1', 'O4']",Li9Mn2Co5O16,1
1099,mp-1100610,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co6', 'Co6', 'Co2', 'Co3', 'Co6', 'O1', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4']",Li9Mn2Co5O16,1
1100,mp-1100722,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn8', 'Co1', 'Co3', 'Co5', 'Co1', 'Co3', 'O1', 'O4', 'O1', 'O4', 'O2', 'O1', 'O2', 'O1', 'O4', 'O1', 'O1', 'O2', 'O1', 'O2', 'O4', 'O1']",Li9Mn2Co5O16,1
1101,mp-1176031,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn2', 'Co6', 'Co6', 'Co6', 'Co6', 'Co6', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4']",Li9Mn2Co5O16,0
1102,mp-1175617,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co5', 'Co6', 'Co6', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O1']",Li9Mn2Co5O16,0
1103,mp-1175680,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co5', 'Co5', 'Co5', 'Co5', 'Co5', 'O1', 'O4', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1']",Li9Mn2Co5O16,1
1104,mp-1175958,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn6', 'Co5', 'Co5', 'Co1', 'Co5', 'Co5', 'O1', 'O1', 'O1', 'O2', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li9Mn2Co5O16,0
1105,mp-1100613,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co5', 'Co6', 'Co6', 'Co1', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1']",Li9Mn2Co5O16,0
1106,mp-1232437,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn6', 'Co1', 'Co6', 'Co1', 'Co1', 'Co5', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1']",Li9Mn2Co5O16,0
1107,mp-1175686,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co2', 'Co2', 'Co5', 'Co2', 'Co2', 'O2', 'O1', 'O4', 'O4', 'O2', 'O1', 'O4', 'O4', 'O1', 'O2', 'O4', 'O4', 'O1', 'O2', 'O4', 'O4']",Li9Mn2Co5O16,1
1108,mp-1174867,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li7Mn2(CoO4)3,1
1109,mp-1174382,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Mn2', 'Mn2', 'Co6', 'Co5', 'O1', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li5Mn2CoO8,1
1110,mp-1175114,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co6', 'Co3', 'Co6', 'O1', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1', 'O1', 'O1', 'O4', 'O1', 'O4']",Li7Mn2(CoO4)3,1
1111,mp-1175856,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li9Mn2Co5O16,1
1112,mp-1173968,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Mn0', 'Mn0', 'Co2', 'Co2', 'O4', 'O4', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O4']",Li3Mn2CoO6,1
1113,mp-1176002,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn2', 'Co1', 'Co5', 'Co2', 'Co1', 'Co6', 'O2', 'O1', 'O2', 'O1', 'O4', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O4', 'O2', 'O4', 'O4']",Li9Mn2Co5O16,0
1114,mp-1100618,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Co6', 'Co6', 'Co5', 'Co6', 'Co6', 'O2', 'O1', 'O4', 'O4', 'O2', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O2', 'O1', 'O4', 'O4', 'O2']",Li9Mn2Co5O16,1
1115,mp-1100633,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn8', 'Co1', 'Co6', 'Co6', 'Co1', 'Co6', 'O1', 'O4', 'O1', 'O4', 'O4', 'O2', 'O2', 'O4', 'O4', 'O1', 'O4', 'O4', 'O2', 'O2', 'O4', 'O1']",Li9Mn2Co5O16,1
1116,mp-1100577,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Co6', 'Co6', 'Co2', 'Co2', 'Co3', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O1', 'O4', 'O4']",Li9Mn2Co5O16,1
1117,mp-1176296,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn6', 'Co6', 'Co6', 'Co6', 'Co6', 'Co6', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1']",Li9Mn2Co5O16,0
1118,mp-1176153,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co2', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li9Mn2Co5O16,0
1119,mp-1176162,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn2', 'Co6', 'Co6', 'Co5', 'Co6', 'Co6', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O1']",Li9Mn2Co5O16,1
1120,mp-1176309,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Co6', 'Co6', 'Co6', 'Co6', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O2', 'O4', 'O2', 'O4', 'O1', 'O1', 'O4', 'O2', 'O4', 'O2', 'O1', 'O1']",Li9Mn2Co5O16,1
1121,mp-1176164,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li9Mn2Co5O16,1
1122,mp-1174355,"['Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn10', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li5Mn2CoO8,1
1123,mp-1175994,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn2', 'Co6', 'Co6', 'Co5', 'Co6', 'Co6', 'O4', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4']",Li9Mn2Co5O16,0
1124,mp-1100579,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn1', 'Co6', 'Co2', 'Co2', 'Co3', 'Co3', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O2', 'O1', 'O4', 'O4']",Li9Mn2Co5O16,1
1125,mp-1176130,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co1', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li9Mn2Co5O16,1
1126,mp-1175058,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn6', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O1', 'O2', 'O1', 'O2', 'O2', 'O2', 'O2']",Li7Mn2(CoO4)3,0
1127,mp-1176293,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co6', 'Co6', 'Co6', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O4', 'O1']",Li9Mn2Co5O16,1
1128,mp-1175129,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co3', 'Co3', 'Co2', 'O1', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O2', 'O1', 'O4', 'O4']",Li7Mn2(CoO4)3,1
1129,mp-1175591,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn2', 'Co2', 'Co2', 'Co2', 'Co6', 'Co6', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O1']",Li9Mn2Co5O16,0
1130,mp-1100604,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co6', 'Co6', 'Co6', 'Co3', 'Co6', 'O1', 'O1', 'O1', 'O1', 'O4', 'O4', 'O1', 'O4', 'O1', 'O1', 'O4', 'O2', 'O4', 'O4', 'O1', 'O1']",Li9Mn2Co5O16,1
1131,mp-1174506,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Co6', 'Co6', 'Co6', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O4', 'O4']",Li7Mn2(CoO4)3,0
1132,mp-1175152,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co3', 'Co2', 'Co1', 'O4', 'O4', 'O1', 'O1', 'O1', 'O4', 'O2', 'O4', 'O4', 'O2', 'O1', 'O1']",Li7Mn2(CoO4)3,0
1133,mp-1100609,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn10', 'Co6', 'Co3', 'Co6', 'Co6', 'Co6', 'O1', 'O1', 'O4', 'O1', 'O4', 'O2', 'O4', 'O4', 'O1', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O4']",Li9Mn2Co5O16,1
1134,mp-1175844,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn2', 'Co2', 'Co2', 'Co5', 'Co6', 'Co6', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O1', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O1', 'O4', 'O4']",Li9Mn2Co5O16,0
1135,mp-1175770,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co2', 'Co1', 'Co1', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li9Mn2Co5O16,0
1136,mp-1100748,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn1', 'Mn1', 'Co6', 'Co3', 'Co2', 'Co2', 'Co3', 'O1', 'O4', 'O1', 'O2', 'O4', 'O4', 'O4', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O2']",Li9Mn2Co5O16,1
1137,mp-1176216,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Co2', 'Co2', 'Co1', 'Co1', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li9Mn2Co5O16,1
